QUERYID,CASE_NUM,CASE_YEAR,REGN_CNTY_CDE,COMP_MUNI,MUNITYPE,REF_MRKR,ATINTERSECTION_IND,COMPX,COMPY,ACC_DATE,ACCD_TME,DMV_ACCD_CLSF,NUM_OF_INJURIES,NUM_OF_FATALITIES,NUM_OF_VEH,ACCD_TYP,COLLISION_TYP,TRAF_CNTL,LIGHT_COND,WEATHER,ROAD_SURF_COND
6836 ,34321403,2012 ,MONROE,Rochester,,,Y,292141 ,4783575 , 06/01/2012,5:57 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,NONE,DAYLIGHT,RAIN,WET
6836 ,34321999,2012 ,MONROE,Rochester,,,Y,284239 ,4782519 , 02/26/2012,1:30 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,5 ,COLLISION WITH MOTOR VEHICLE,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLOUDY,DRY
6836 ,34322045,2012 ,MONROE,Brighton,, 31 43033005,Y,291114 ,4778408 , 03/20/2012,11:35 AM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34322133,2012 ,MONROE,Chili,,,N,273332 ,4776730 , 03/18/2012,11:52 AM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,RR CROSSING GATES,DAYLIGHT,CLOUDY,DRY
6836 ,34322415,2012 ,MONROE,Rochester,,,Y,289025 ,4779328 , 05/29/2012,7:50 PM,INJURY,1 ,0 ,1 ,COLLISION WITH BICYCLIST,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34322492,2012 ,MONROE,Rochester,,,Y,291212 ,4781393 , 06/03/2012,7:24 PM,INJURY,1 ,0 ,1 ,COLLISION WITH BICYCLIST,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLOUDY,WET
6836 ,34322493,2012 ,MONROE,Rochester,,,Y,285905 ,4780459 , 06/03/2012,2:33 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,UNKNOWN,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,34322608,2012 ,MONROE,Webster,,,N,297523 ,4787663 , 06/05/2012,3:05 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH DEER,OTHER,NONE,DARK-ROAD LIGHTED,CLOUDY,DRY
6836 ,34322887,2012 ,MONROE,Irondequoit,,,Y,288006 ,4786341 , 05/19/2012,6:32 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT TURN (AGAINST OTHER CAR),NONE,DAYLIGHT,CLEAR,DRY
6836 ,34322900,2012 ,MONROE,Sweden,, 31A43021015,N,258920 ,4787113 , 06/05/2012,10:50 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DAYLIGHT,CLOUDY,DRY
6836 ,34322906,2012 ,MONROE,Ogden,,,Y,276147 ,4782967 , 06/01/2012,5:59 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,UNKNOWN,TRAFFIC SIGNAL,DAYLIGHT,RAIN,WET
6836 ,34322910,2012 ,MONROE,Rush,, 15A43041062,Y,285240 ,4766169 , 06/03/2012,2:00 AM,INJURY,1 ,0 ,1 ,COLLISION WITH DEER,OTHER,NONE,DARK-ROAD LIGHTED,CLOUDY,DRY
6836 ,34322915,2012 ,MONROE,Gates,,,Y,280250 ,4778411 , 06/05/2012,6:15 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34322933,2012 ,MONROE,Rochester,,,Y,283620 ,4782540 , 05/31/2012,8:35 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (AGAINST OTHER CAR),NONE,DUSK,CLEAR,DRY
6836 ,34323171,2012 ,MONROE,Rochester,,490I43022055,N,290570 ,4779914 , 06/04/2012,4:45 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (AGAINST OTHER CAR),TRAFFIC SIGNAL,DAYLIGHT,CLOUDY,DRY
6836 ,34323219,2012 ,MONROE,Rochester,,,Y,286124 ,4784352 , 02/16/2012,11:30 AM,PROPERTY DAMAGE AND INJURY,3 ,0 ,4 ,COLLISION WITH MOTOR VEHICLE,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34323350,2012 ,WAYNE,Ontario,,,Y,307125 ,4790299 , 05/28/2012,11:35 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,1 ,COLL. W/LIGHT SUPPORT/UTILITY POLE,OTHER,NONE,DARK-ROAD UNLIGHTED,CLOUDY,DRY
6836 ,34323522,2012 ,MONROE,Rochester,,940P43011002,N,288076 ,4780892 , 06/01/2012,2:35 PM,INJURY,1 ,0 ,1 ,COLLISION WITH GUIDERAIL - END,OTHER,NONE,DAYLIGHT,RAIN,WET
6836 ,34323523,2012 ,MONROE,Rochester,,104 43032026,N,287690 ,4785391 , 05/29/2012,2:16 PM,INJURY,3 ,0 ,1 ,COLLISION WITH OTHER BARRIER,OTHER,NONE,DAYLIGHT,RAIN,WET
6836 ,34323603,2012 ,MONROE,Webster,,104 43035264,N,301019 ,4787670 , 05/25/2012,12:40 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34323810,2012 ,MONROE,Spencerport,,259 43011067,N,272279 ,4785559 , 06/06/2012,3:15 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NO PASSING ZONE,DAYLIGHT,CLEAR,DRY
6836 ,34323811,2012 ,MONROE,Webster,,,Y,298911 ,4788044 , 06/05/2012,6:12 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34323828,2012 ,MONROE,Penfield,,441 43011000,Y,306840 ,4778101 , 06/06/2012,8:30 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,34323829,2012 ,MONROE,Penfield,,,N,300855 ,4781931 , 06/05/2012,7:10 AM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,34323836,2012 ,MONROE,Penfield,,,N,298720 ,4780410 , 05/16/2012,9:59 PM,INJURY,1 ,0 ,1 ,COLLISION WITH PEDESTRIAN,OTHER,NONE,DARK-ROAD UNLIGHTED,CLEAR,DRY
6836 ,34323840,2012 ,MONROE,Penfield,,441 43011078,N,305480 ,4778104 , 06/02/2012,12:22 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,34323841,2012 ,MONROE,Penfield,,441 43011074,Y,304753 ,4778111 , 06/01/2012,11:12 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,TRAFFIC SIGNAL,DAYLIGHT,RAIN,WET
6836 ,34323846,2012 ,MONROE,Pittsford,,,N,296009 ,4775788 , 06/01/2012,10:15 PM,INJURY,1 ,0 ,1 ,COLLISION WITH GUIDE RAIL,OTHER,NONE,DARK-ROAD UNLIGHTED,RAIN,WET
6836 ,34323847,2012 ,MONROE,Henrietta,,252 43011072,N,286269 ,4773827 , 06/04/2012,6:15 PM,INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (AGAINST OTHER CAR),NONE,DAYLIGHT,CLOUDY,DRY
6836 ,34323856,2012 ,MONROE,Henrietta,,253 43011044,N,284873 ,4770736 , 06/06/2012,8:00 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DAYLIGHT,CLOUDY,DRY
6836 ,34323857,2012 ,MONROE,Henrietta,,390I43031082,N,284349 ,4769718 , 06/06/2012,7:35 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,OVERTURNED,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34323858,2012 ,MONROE,Pittsford,,490I43023038,N,296186 ,4775293 , 05/07/2012,10:33 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH GUIDE RAIL,OTHER,NONE,DARK-ROAD LIGHTED,RAIN,WET
6836 ,34323869,2012 ,MONROE,Irondequoit,,,N,290407 ,4787563 , 06/05/2012,5:18 PM,INJURY,1 ,0 ,1 ,COLLISION WITH SIGN POST,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34323885,2012 ,MONROE,Gates,,,Y,277810 ,4780413 , 06/05/2012,2:11 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLOUDY,DRY
6836 ,34323997,2012 ,MONROE,Rochester,,,Y,288746 ,4785306 , 06/01/2012,4:11 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,RAIN,WET
6836 ,34324003,2012 ,MONROE,Rochester,,,Y,290986 ,4780854 , 05/31/2012,8:39 AM,INJURY,1 ,0 ,1 ,COLLISION WITH BICYCLIST,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34324022,2012 ,MONROE,Rochester,,,N,287546 ,4783890 , 06/03/2012,11:27 PM,INJURY,2 ,0 ,1 ,COLLISION WITH TREE,OTHER,NONE,DARK-ROAD LIGHTED,CLOUDY,WET
6836 ,34324024,2012 ,MONROE,Rochester,,,N,287595 ,4783740 , 05/29/2012,1:30 PM,INJURY,1 ,0 ,1 ,COLLISION WITH BICYCLIST,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34324026,2012 ,MONROE,Rochester,,,Y,287359 ,4778626 , 06/05/2012,12:53 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,OTHER
6836 ,34325030,2012 ,MONROE,Chili,, 33A43021120,Y,278628 ,4777460 , 06/07/2012,3:43 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,STOPPED SCHOOL BUS W/RED LIGHT FLSH,DAYLIGHT,CLEAR,DRY
6836 ,34325036,2012 ,MONROE,Chili,,,N,275024 ,4776426 , 05/30/2012,6:12 PM,INJURY,1 ,0 ,1 ,COLLISION WITH PEDESTRIAN,OTHER,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,34325044,2012 ,MONROE,Irondequoit,,,N,290655 ,4786156 , 06/06/2012,4:22 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34325046,2012 ,MONROE,Brighton,,,Y,292755 ,4779203 , 06/07/2012,4:09 PM,PROPERTY DAMAGE AND INJURY,4 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,34325047,2012 ,MONROE,Gates,,,Y,281232 ,4782641 , 06/07/2012,5:50 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (AGAINST OTHER CAR),TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34325050,2012 ,MONROE,Gates,,,N,281645 ,4779094 , 06/07/2012,4:07 PM,PROPERTY DAMAGE AND INJURY,3 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,STOPPED SCHOOL BUS W/RED LIGHT FLSH,DAYLIGHT,CLEAR,DRY
6836 ,34325440,2012 ,MONROE,Rochester,,490I43022029,N,287062 ,4781170 , 06/06/2012,4:00 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,OVERTAKING,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34325624,2012 ,MONROE,East Rochester,,,N,298003 ,4777084 , 06/05/2012,7:52 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34325625,2012 ,MONROE,Irondequoit,,,N,292941 ,4786690 , 06/06/2012,2:53 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,34325627,2012 ,MONROE,East Rochester,,,N,297462 ,4776656 , 06/07/2012,7:50 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34325631,2012 ,MONROE,Gates,,,Y,278686 ,4783767 , 06/08/2012,10:02 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT TURN (WITH OTHER CAR),STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,34325632,2012 ,MONROE,Gates,, 33 43031121,N,279556 ,4780723 , 06/06/2012,12:40 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34325844,2012 ,MONROE,Greece,,,Y,282527 ,4789134 , 05/27/2012,10:12 AM,INJURY,1 ,0 ,1 ,COLLISION WITH BICYCLIST,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34325846,2012 ,MONROE,Greece,,,Y,279446 ,4787201 , 06/03/2012,5:21 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLL. W/LIGHT SUPPORT/UTILITY POLE,OTHER,NONE,DARK-ROAD LIGHTED,CLOUDY,DRY
6836 ,34325856,2012 ,MONROE,Greece,,386 43011008,Y,277973 ,4785198 , 06/01/2012,9:15 AM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,STOP SIGN,DAYLIGHT,CLOUDY,DRY
6836 ,34325863,2012 ,MONROE,Greece,,,N,283744 ,4789102 , 06/02/2012,7:55 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,4 ,COLLISION WITH MOTOR VEHICLE,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34326170,2012 ,MONROE,Henrietta,,,N,289350 ,4769417 , 06/03/2012,9:19 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH DEER,OTHER,NONE,DARK-ROAD UNLIGHTED,CLOUDY,DRY
6836 ,34326382,2012 ,MONROE,Rochester,,,N,289209 ,4780256 , 05/25/2012,11:01 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,OTHER,NONE,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,34326385,2012 ,MONROE,Rochester,,,Y,286721 ,4783467 , 06/06/2012,2:46 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (WITH OTHER CAR),TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34326390,2012 ,MONROE,Perinton,, 31F43011050,Y,302088 ,4775114 , 06/06/2012,9:40 PM,INJURY,1 ,0 ,1 ,OTHER NON-COLLISION,OTHER,TRAFFIC SIGNAL,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,34326391,2012 ,MONROE,Webster,,,N,298974 ,4786887 , 06/09/2012,3:55 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NO PASSING ZONE,DAYLIGHT,CLOUDY,DRY
6836 ,34326398,2012 ,MONROE,Gates,,204 43011001,N,278973 ,4779201 , 06/08/2012,6:34 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH GUIDE RAIL,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34326402,2012 ,MONROE,Penfield,,104 43035042,N,295169 ,4783306 , 06/07/2012,6:31 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34326407,2012 ,MONROE,Rochester,,,N,282536 ,4782579 , 06/08/2012,3:10 PM,INJURY,1 ,0 ,1 ,COLLISION WITH BICYCLIST,OTHER,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,34326408,2012 ,MONROE,Gates,,,N,279580 ,4782661 , 06/09/2012,2:03 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH OTHER,OTHER,NONE,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,34326417,2012 ,MONROE,Rochester,,,Y,291901 ,4783966 , 06/07/2012,10:02 AM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (WITH OTHER CAR),TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34326422,2012 ,MONROE,Rochester,,940M43011021,Y,286404 ,4785790 , 06/04/2012,8:17 AM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (WITH OTHER CAR),TRAFFIC SIGNAL,DAYLIGHT,RAIN,WET
6836 ,34326427,2012 ,MONROE,Rochester,,,Y,290615 ,4783561 , 05/25/2012,11:40 AM,INJURY,1 ,0 ,1 ,COLLISION WITH BICYCLIST,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34326434,2012 ,MONROE,Rochester,,,Y,284673 ,4780468 , 06/07/2012,4:07 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34326435,2012 ,MONROE,Rochester,,,Y,288752 ,4781858 , 06/07/2012,8:58 AM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34326441,2012 ,MONROE,Rochester,,,N,290865 ,4782431 , 06/08/2012,6:05 PM,INJURY,1 ,0 ,2 ,COLLISION WITH PEDESTRIAN,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34326449,2012 ,MONROE,Rochester,,,Y,286942 ,4781238 , 06/07/2012,11:48 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,34326451,2012 ,MONROE,Rochester,, 31 43032053,N,289684 ,4779862 , 06/07/2012,9:07 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,TRAFFIC SIGNAL,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,34326594,2012 ,MONROE,Greece,,104 43031156,Y,278182 ,4788227 , 06/09/2012,1:47 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,34326707,2012 ,MONROE,Rochester,,,Y,286721 ,4783467 , 03/27/2012,3:52 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34327091,2012 ,MONROE,Fairport,,,Y,301991 ,4774434 , 05/25/2012,10:25 PM,PROPERTY DAMAGE AND INJURY,3 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,34327220,2012 ,MONROE,Greece,,,N,279522 ,4787198 , 06/06/2012,12:39 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (AGAINST OTHER CAR),NONE,DAYLIGHT,CLEAR,DRY
6836 ,34327244,2012 ,MONROE,Rochester,,,N,288987 ,4781120 , 06/02/2012,12:20 AM,INJURY,1 ,0 ,1 ,COLLISION WITH PEDESTRIAN,OTHER,NONE,DARK-ROAD LIGHTED,RAIN,WET
6836 ,34327249,2012 ,MONROE,Rochester,,,N,283192 ,4779937 , 06/06/2012,7:26 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34327783,2012 ,MONROE,Penfield,,104 43035043,N,295406 ,4783231 , 06/04/2012,7:04 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,RAIN,WET
6836 ,34327794,2012 ,MONROE,Rush,, 15 43031031,N,281852 ,4762152 , 06/08/2012,9:12 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (AGAINST OTHER CAR),NONE,DARK-ROAD UNLIGHTED,CLOUDY,DRY
6836 ,34327804,2012 ,MONROE,Brighton,,252 43011047,N,281951 ,4774548 , 06/09/2012,10:54 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,TRAFFIC SIGNAL,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,34327815,2012 ,MONROE,Honeoye Falls,,,Y,290205 ,4759034 , 06/06/2012,5:49 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLL. W/LIGHT SUPPORT/UTILITY POLE,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34327816,2012 ,MONROE,Irondequoit,,,Y,293700 ,4783602 , 06/08/2012,8:36 AM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,YIELD SIGN,DAYLIGHT,CLOUDY,DRY
6836 ,34327818,2012 ,MONROE,Riga,,490I43021070,N,268380 ,4775320 , 06/06/2012,6:03 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,4 ,COLLISION WITH MOTOR VEHICLE,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34327824,2012 ,MONROE,Rochester,,,N,284999 ,4779200 , 06/10/2012,4:03 PM,INJURY,1 ,0 ,1 ,COLLISION WITH PEDESTRIAN,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34329154,2012 ,MONROE,Greece,,390 43011037,N,282665 ,4787582 , 06/07/2012,3:35 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,34329333,2012 ,MONROE,Ogden,,259 43011049,Y,271957 ,4782784 , 06/11/2012,3:23 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,SIDESWIPE,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,34329342,2012 ,MONROE,Hamlin,,947A43021063,N,266784 ,4803481 , 06/10/2012,10:30 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,RAN OFF ROAD ONLY,OTHER,NONE,DARK-ROAD UNLIGHTED,CLEAR,DRY
6836 ,34329349,2012 ,MONROE,Henrietta,,,N,289474 ,4774692 , 06/06/2012,4:39 PM,PROPERTY DAMAGE AND INJURY,3 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,SIDESWIPE,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,34329354,2012 ,MONROE,Gates,,,Y,279704 ,4780039 , 06/07/2012,5:37 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,34329356,2012 ,MONROE,Gates,,,Y,282104 ,4783316 , 06/11/2012,11:40 AM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34329598,2012 ,MONROE,Webster,,,N,294642 ,4787565 , 06/08/2012,8:32 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,5 ,COLLISION WITH MOTOR VEHICLE,OTHER,HIGHWAY WORK AREA,DAYLIGHT,CLEAR,DRY
6836 ,34329607,2012 ,MONROE,Rochester,,,N,285585 ,4785793 , 06/07/2012,9:43 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,SIDESWIPE,NONE,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,34329612,2012 ,MONROE,Rochester,,,Y,291485 ,4790483 , 06/10/2012,12:55 AM,INJURY,1 ,0 ,1 ,COLLISION WITH GUIDERAIL - END,OTHER,NONE,DARK-ROAD UNLIGHTED,CLEAR,DRY
6836 ,34329614,2012 ,MONROE,Rochester,,,Y,287741 ,4786012 , 04/26/2012,7:04 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,STOP SIGN,DAWN,CLEAR,DRY
6836 ,34329623,2012 ,MONROE,Rochester,,,N,284749 ,4783470 , 06/08/2012,3:56 PM,INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34329624,2012 ,MONROE,Rochester,, 96 43052030,Y,288421 ,4781544 , 06/09/2012,4:10 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DAYLIGHT,CLOUDY,DRY
6836 ,34329631,2012 ,MONROE,Rochester,,,Y,290890 ,4780628 , 06/05/2012,2:43 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34329733,2012 ,MONROE,Greece,,104 43031171,Y,283072 ,4787120 , 06/11/2012,1:35 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34330240,2012 ,MONROE,Perinton,, 31 43033087,N,301561 ,4771354 , 06/09/2012,2:57 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,1 ,COLL. W/LIGHT SUPPORT/UTILITY POLE,OTHER,NONE,DAYLIGHT,CLOUDY,DRY
